return_id,order_id,product_id,return_date,return_reason,refund_amount
504,59923,1997,2025-01-19,Customer Changed Mind,8886.62
505,145,34,2025-10-28,Defective Product,5653.59
506,67676,2044,2026-05-10,Damaged Product,1989.19
507,61580,272,2024-09-20,Defective Product,1554.11
508,15923,2308,2025-05-26,Customer Changed Mind,2111.73
509,51177,1951,2024-12-01,Damaged Product,9738.71
510,36243,1784,2024-10-11,Customer Changed Mind,621.69
511,38383,1395,2026-06-06,Wrong Item Delivered,9667.61
512,86576,143,2026-04-07,Wrong Item Delivered,7445.23
513,98193,713,2026-02-27,Damaged Product,7267.94
514,6619,2497,2024-09-09,Customer Changed Mind,9345.29
515,28324,2410,2025-02-15,Customer Changed Mind,7273.62
516,78066,880,2024-09-21,Late Delivery,975.37
517,15716,291,2024-09-13,Defective Product,986.71
518,29320,1669,2025-09-06,Wrong Item Delivered,8378.36
519,10285,2084,2026-03-21,Customer Changed Mind,2767.18
520,51762,2142,2025-06-01,Late Delivery,9660.3
521,36034,531,2025-03-10,Damaged Product,581.7
522,80425,19,2026-05-27,Late Delivery,7582.96
523,9890,2375,2026-07-01,Late Delivery,736.75
524,6927,1146,2026-02-07,Customer Changed Mind,2999.83
525,61797,1292,2025-07-11,Defective Product,2453.39
526,19392,1061,2025-06-19,Wrong Item Delivered,4912.01
527,79415,944,2025-05-27,Damaged Product,8394.85
528,77842,1727,2025-06-30,Defective Product,2202.92
529,79028,442,2026-02-15,Late Delivery,620.64
530,90619,615,2025-07-12,Damaged Product,1006.86
531,1774,570,2025-07-15,Damaged Product,6739.26
532,65499,1338,2026-03-23,Defective Product,7137.91
533,79965,490,2025-12-14,Damaged Product,2232.04
534,73516,1418,2025-02-07,Customer Changed Mind,7462.74
535,23840,532,2025-09-27,Wrong Item Delivered,7583.9
536,66707,1064,2025-12-17,Customer Changed Mind,8329.35
537,44963,1288,2025-02-18,Customer Changed Mind,450.8
538,70050,283,2024-11-02,Customer Changed Mind,6306.65
539,20274,176,2026-02-26,Late Delivery,1334.64
540,36441,2324,2025-08-22,Damaged Product,9574.04
541,21667,611,2025-01-14,Late Delivery,809.28
542,14850,407,2024-10-15,Late Delivery,1794.76
543,22080,2419,2024-08-06,Customer Changed Mind,4412.06
544,42916,1894,2025-01-18,Customer Changed Mind,652.37
545,59590,922,2024-09-26,Damaged Product,5645.19
546,90504,11,2025-08-31,Defective Product,2847.75
547,24431,1914,2026-02-11,Defective Product,3907.21
548,86870,2145,2026-03-26,Wrong Item Delivered,9812.24
549,49568,1063,2026-02-13,Wrong Item Delivered,1106.71
550,24906,1570,2025-02-16,Late Delivery,448.27
551,49235,1691,2025-09-07,Defective Product,2467.79
552,65860,593,2025-04-01,Wrong Item Delivered,7484.25
553,15534,494,2025-08-14,Customer Changed Mind,6147.74
554,56332,1778,2025-12-04,Wrong Item Delivered,4418.6
555,72530,1861,2026-05-11,Wrong Item Delivered,1619.01
556,57153,6,2026-03-01,Customer Changed Mind,8144.19
557,38274,1871,2025-07-17,Late Delivery,9095.79
558,52589,1104,2025-11-02,Defective Product,5080.97
559,42497,345,2024-09-01,Late Delivery,9027.28
560,47355,2051,2025-04-25,Damaged Product,1896.7
561,52655,1991,2026-05-24,Late Delivery,5220.58
562,65373,600,2024-09-11,Customer Changed Mind,4568.25
563,38358,385,2024-11-08,Late Delivery,6857.89
564,31700,874,2025-02-12,Wrong Item Delivered,6380.83
565,99471,2423,2024-08-26,Defective Product,8813.78
566,61362,2494,2025-08-29,Late Delivery,4104.23
567,37225,2465,2025-01-25,Damaged Product,6186.49
568,23516,147,2024-11-08,Defective Product,8789.4
569,97808,58,2024-07-23,Customer Changed Mind,9922.56
570,82039,196,2024-11-07,Damaged Product,6751.38
571,18629,987,2025-10-04,Late Delivery,2046.34
572,64541,706,2025-04-09,Customer Changed Mind,957.5
573,75521,1795,2026-03-01,Customer Changed Mind,8200.61
574,56968,1700,2025-08-03,Customer Changed Mind,337.82
575,93080,758,2025-02-05,Customer Changed Mind,7967.26
576,92557,1824,2026-01-27,Late Delivery,6565.95
577,80445,111,2025-09-11,Late Delivery,7488.51
578,49694,554,2025-09-06,Defective Product,5698.01
579,61740,1657,2024-08-10,Wrong Item Delivered,1320.17
580,46739,1042,2025-07-26,Customer Changed Mind,181.21
581,32536,1614,2025-12-18,Customer Changed Mind,115.9
582,89470,572,2025-09-20,Late Delivery,2945.22
583,33884,1044,2024-08-08,Late Delivery,7726.37
584,12526,734,2025-03-15,Damaged Product,9512.83
585,12232,1740,2025-06-25,Customer Changed Mind,4690.63
586,17329,2050,2026-02-25,Damaged Product,4463.73
587,56562,208,2025-10-26,Customer Changed Mind,275.94
588,58699,1511,2024-08-25,Customer Changed Mind,8378.03
589,29199,569,2025-10-06,Customer Changed Mind,5411.17
590,74249,1250,2026-02-25,Customer Changed Mind,3011.17
591,84074,1958,2025-04-11,Late Delivery,8105.42
592,42278,2424,2024-08-04,Defective Product,4568.53
593,64874,2044,2026-04-02,Wrong Item Delivered,9541.57
594,45532,1353,2024-12-24,Customer Changed Mind,4584.74
595,90519,833,2025-08-29,Wrong Item Delivered,2018.67
596,57701,1973,2025-12-09,Damaged Product,2852.33
597,79138,1731,2026-01-16,Late Delivery,8414.66
598,1939,2143,2025-12-21,Customer Changed Mind,1179.51
599,37308,2115,2025-09-30,Wrong Item Delivered,501.77
600,59390,1533,2025-08-15,Damaged Product,1140.32
601,53709,105,2026-01-11,Defective Product,9098.9
602,98788,1213,2026-01-29,Late Delivery,430.14
603,2235,274,2026-06-29,Wrong Item Delivered,4375.48
604,60347,369,2026-05-27,Defective Product,9718.66
605,98955,2346,2025-06-01,Late Delivery,8257.37
606,74537,2165,2026-01-05,Wrong Item Delivered,2830.46
607,69319,1797,2025-12-20,Wrong Item Delivered,5119.06
608,25486,677,2026-03-12,Damaged Product,4477.55
609,70863,1136,2025-02-24,Defective Product,3204.77
610,8330,2028,2025-10-20,Defective Product,736.19
611,3411,494,2025-09-08,Damaged Product,289.38
612,5766,726,2026-05-05,Wrong Item Delivered,6786.94
613,56013,1740,2025-10-12,Defective Product,638.76
614,34459,1186,2024-12-07,Customer Changed Mind,6396.18
615,59146,1318,2026-02-23,Damaged Product,7809.58
616,9878,2439,2025-02-22,Wrong Item Delivered,5053.44
617,88118,597,2024-10-11,Damaged Product,684.73
618,59718,677,2024-12-11,Wrong Item Delivered,4549.38
619,85915,2058,2024-09-18,Late Delivery,1781.93
620,4476,420,2024-10-11,Wrong Item Delivered,6353.08
621,47509,1982,2025-12-05,Customer Changed Mind,3715.87
622,9920,2270,2025-04-23,Wrong Item Delivered,5207.22
623,24469,21,2025-02-17,Wrong Item Delivered,8337.16
624,81255,2163,2026-02-28,Wrong Item Delivered,3341.82
625,34817,29,2026-04-17,Damaged Product,4462.01
626,40171,1677,2025-09-02,Damaged Product,7701.23
627,23975,223,2025-04-30,Defective Product,2500.95
628,5456,180,2026-02-22,Late Delivery,4068.62
629,24520,2148,2025-06-07,Wrong Item Delivered,5683.21
630,14630,1512,2026-05-11,Defective Product,3647.65
631,23905,1941,2026-06-05,Customer Changed Mind,5418.85
632,87821,2425,2026-04-06,Damaged Product,1937.64
633,43020,1645,2026-06-15,Late Delivery,8353.6
634,63397,1824,2026-05-20,Customer Changed Mind,7817.98
635,41253,1717,2024-12-06,Late Delivery,2999.74
636,22914,295,2026-04-23,Wrong Item Delivered,8837.76
637,30018,2310,2025-07-05,Wrong Item Delivered,4097.01
638,77546,2324,2026-01-03,Wrong Item Delivered,1434.21
639,68815,1899,2026-05-07,Wrong Item Delivered,6083.26
640,48788,1164,2024-10-20,Wrong Item Delivered,420.58
641,22613,1184,2025-02-01,Defective Product,4816.22
642,10030,1926,2026-04-17,Damaged Product,9480.52
643,19886,242,2026-04-05,Defective Product,2987.22
644,276,1624,2024-12-15,Damaged Product,4490.51
645,14056,1407,2025-01-29,Customer Changed Mind,702.34
646,88140,1179,2025-09-28,Customer Changed Mind,4185.45
647,1216,342,2026-04-21,Late Delivery,5203.99
648,66753,1925,2025-07-30,Late Delivery,8517.93
649,6833,2010,2025-06-28,Late Delivery,7071.43
650,27223,117,2025-09-19,Late Delivery,101.89
651,32716,1177,2025-05-14,Late Delivery,6752.06
652,28089,417,2026-01-07,Damaged Product,1795.56
653,54548,1683,2024-12-28,Wrong Item Delivered,4026.63
654,98007,1183,2025-03-24,Customer Changed Mind,7783.42
655,99767,1077,2025-12-13,Damaged Product,2667.37
656,1707,1456,2025-07-01,Defective Product,591.75
657,24413,944,2024-09-27,Customer Changed Mind,2134.87
658,25389,1437,2025-03-15,Customer Changed Mind,9617.81
659,74445,1290,2026-07-09,Customer Changed Mind,6312.94
660,79834,649,2025-06-26,Late Delivery,9051.7
661,47099,905,2024-07-22,Defective Product,1490.27
662,60613,1381,2025-04-13,Customer Changed Mind,684.18
663,55157,1815,2026-04-13,Late Delivery,6499.48
664,1609,2344,2026-07-11,Damaged Product,792.81
665,6199,2326,2025-07-24,Damaged Product,2644.08
666,13826,689,2024-10-12,Wrong Item Delivered,6406.65
667,6426,1633,2026-02-24,Customer Changed Mind,4584.57
668,48965,2366,2026-06-23,Late Delivery,4430.42
669,98177,1590,2025-07-07,Wrong Item Delivered,7703.29
670,23706,2021,2025-06-20,Damaged Product,590.2
671,22068,202,2026-03-26,Late Delivery,4823.93
672,21003,939,2025-04-24,Customer Changed Mind,7283.63
673,17638,782,2025-04-15,Late Delivery,2176.77
674,47632,1276,2025-07-14,Wrong Item Delivered,1470.93
675,68006,1908,2025-11-28,Defective Product,4501.71
676,40802,1073,2025-04-25,Late Delivery,9209.78
677,27466,859,2026-02-07,Damaged Product,4915.55
678,64933,281,2025-10-02,Wrong Item Delivered,9744.62
679,53956,2083,2025-06-21,Customer Changed Mind,6367.69
680,51462,324,2025-03-05,Defective Product,3777.16
681,15271,725,2025-04-27,Defective Product,8207.57
682,51204,2496,2025-11-08,Customer Changed Mind,4610.71
683,66601,1755,2026-02-25,Damaged Product,4378.19
684,55120,968,2024-12-14,Wrong Item Delivered,3390.16
685,24028,1321,2026-01-30,Customer Changed Mind,8723.77
686,86664,319,2025-03-30,Late Delivery,4931.84
687,9218,1831,2024-08-10,Wrong Item Delivered,4849.62
688,91090,1674,2026-05-23,Wrong Item Delivered,5075.15
689,77743,511,2026-06-07,Late Delivery,6570.21
690,81418,1713,2025-11-13,Defective Product,6190.77
691,93544,1679,2025-10-12,Late Delivery,1432.57
692,37674,2425,2024-11-02,Customer Changed Mind,6048.32
693,98514,2404,2026-03-12,Defective Product,7208.08
694,9290,1207,2025-08-13,Defective Product,4922.1
695,72946,1107,2024-09-13,Late Delivery,166.7
696,46485,914,2024-07-17,Defective Product,7139.28
697,49918,2207,2025-02-14,Damaged Product,7186.86
698,37432,1225,2025-04-20,Defective Product,528.36
699,33932,724,2025-04-09,Wrong Item Delivered,3011.13
700,41006,1919,2024-09-09,Late Delivery,7640.08
701,23309,2264,2024-12-11,Defective Product,2513.87
702,33137,661,2024-08-28,Defective Product,8231.47
703,31953,608,2025-12-08,Late Delivery,9169.4
704,82960,2157,2026-03-16,Customer Changed Mind,8455.59
705,39319,2197,2024-10-22,Late Delivery,2493.73
706,92976,1338,2025-08-26,Late Delivery,8153.7
707,73994,629,2024-12-05,Damaged Product,9022.68
708,67564,1984,2024-07-16,Defective Product,2198.62
709,65704,439,2026-01-06,Defective Product,1086.67
710,49903,2274,2024-08-20,Wrong Item Delivered,2050.59
711,72649,1558,2025-09-13,Wrong Item Delivered,7055.81
712,77336,825,2025-10-26,Late Delivery,4324.17
713,22121,100,2026-05-04,Damaged Product,6635.6
714,80115,1017,2026-01-23,Damaged Product,9604.1
715,90301,1054,2026-02-14,Wrong Item Delivered,9340.41
716,64211,2225,2026-06-28,Defective Product,8898.88
717,19442,1011,2025-09-16,Defective Product,416.73
718,73936,753,2024-11-23,Customer Changed Mind,3585.46
719,10904,1015,2026-03-28,Damaged Product,5685.58
720,45272,1234,2024-09-07,Customer Changed Mind,6541.62
721,10564,2113,2025-05-11,Wrong Item Delivered,6267.55
722,75620,231,2025-04-07,Damaged Product,4919.76
723,78459,1149,2025-10-30,Late Delivery,4310.1
724,50182,276,2025-10-01,Defective Product,1747.69
725,53872,1942,2025-10-01,Wrong Item Delivered,9209.76
726,70656,341,2026-06-29,Damaged Product,1246.66
727,19502,1719,2025-10-03,Defective Product,4490.24
728,4489,2130,2026-06-16,Wrong Item Delivered,2962.32
729,70674,1480,2025-05-19,Customer Changed Mind,2899.94
730,94460,862,2026-01-16,Defective Product,6015.85
731,90457,894,2024-10-22,Damaged Product,7578.93
732,39735,1093,2025-08-17,Late Delivery,8883.81
733,75826,827,2026-04-07,Damaged Product,165.22
734,52267,600,2025-11-23,Damaged Product,705.83
735,11242,335,2026-06-02,Late Delivery,8925.75
736,80187,2180,2025-11-15,Damaged Product,3337.28
737,67266,1096,2026-04-17,Damaged Product,174.58
738,24018,467,2025-10-11,Late Delivery,1686.08
739,37554,542,2025-01-05,Late Delivery,1834.83
740,24979,2060,2025-07-17,Wrong Item Delivered,1265.92
741,54978,1194,2026-04-19,Late Delivery,6182.46
742,32786,2123,2024-10-28,Customer Changed Mind,5747.47
743,36122,2022,2024-09-06,Late Delivery,420.48
744,80514,2401,2026-06-30,Wrong Item Delivered,7663.91
745,66685,2088,2026-01-04,Damaged Product,6800.03
746,10951,1740,2025-08-13,Wrong Item Delivered,8906.36
747,67840,1918,2025-08-13,Late Delivery,6561.85
748,67973,1899,2025-05-14,Defective Product,8176.09
749,67716,2372,2025-09-06,Defective Product,4418.68
750,8748,487,2024-11-16,Customer Changed Mind,696.91
751,43885,1805,2026-02-15,Customer Changed Mind,6911.29
752,78480,204,2026-03-28,Defective Product,4133.44
753,56034,1244,2025-10-05,Defective Product,3969.67
754,53097,742,2026-05-20,Damaged Product,3324.34
755,18905,2061,2024-08-02,Customer Changed Mind,6880.42
756,1002,643,2024-08-26,Damaged Product,4439.38
757,91426,2032,2025-12-03,Wrong Item Delivered,9854.5
758,72071,1702,2026-04-08,Defective Product,5627.14
759,39779,1572,2026-01-09,Damaged Product,2468.46
760,66579,1576,2024-11-03,Damaged Product,3226.88
761,53025,246,2025-06-20,Damaged Product,8875.88
762,91737,1256,2025-01-28,Customer Changed Mind,9225.07
763,16378,657,2026-05-22,Defective Product,386.1
764,97504,2237,2025-06-27,Customer Changed Mind,2933.83
765,85324,1876,2025-07-04,Defective Product,3402.74
766,79546,451,2024-10-23,Defective Product,6352.35
767,51411,1053,2026-06-14,Damaged Product,6753.86
768,87570,825,2025-12-31,Late Delivery,2499.83
769,28684,2335,2025-07-15,Damaged Product,4673.21
770,34596,1206,2026-03-29,Customer Changed Mind,1483.85
771,11013,2074,2025-08-18,Damaged Product,4715.69
772,98491,585,2026-04-14,Customer Changed Mind,1700.33
773,65710,714,2026-01-21,Customer Changed Mind,5345.61
774,91792,2283,2025-11-19,Late Delivery,5067.96
775,80545,1193,2025-07-04,Damaged Product,4299.38
776,91874,2287,2024-08-27,Wrong Item Delivered,4944.46
777,99977,2193,2024-08-31,Customer Changed Mind,2300.78
778,7836,1038,2026-02-08,Defective Product,8052.71
779,45205,2140,2025-03-25,Customer Changed Mind,7571.64
780,32646,1012,2026-04-02,Customer Changed Mind,5240.12
781,89567,585,2025-03-07,Wrong Item Delivered,5298.85
782,44630,1414,2025-02-13,Wrong Item Delivered,3279.33
783,1902,863,2025-08-29,Customer Changed Mind,3219.82
784,45768,232,2024-11-12,Damaged Product,5929.45
785,34272,195,2024-11-04,Customer Changed Mind,4752.22
786,66178,735,2024-09-21,Wrong Item Delivered,5998.96
787,42143,737,2024-11-02,Defective Product,7828.04
788,71114,2185,2025-06-28,Late Delivery,1101.06
789,9880,998,2026-02-13,Wrong Item Delivered,4076.92
790,88806,118,2024-09-23,Defective Product,5895.02
791,72960,2173,2025-03-25,Damaged Product,2768.88
792,87673,1187,2025-11-14,Damaged Product,9635.99
793,948,929,2025-04-10,Damaged Product,3232.6
794,22303,801,2024-12-18,Defective Product,7918.21
795,64118,23,2025-04-09,Late Delivery,8458.9
796,27971,1563,2025-06-09,Late Delivery,8705.88
797,4626,1645,2025-12-06,Defective Product,4388.85
798,53310,390,2026-05-15,Damaged Product,333.86
799,38506,2137,2024-08-18,Defective Product,9530.66
800,26270,53,2026-04-05,Late Delivery,7432.35
801,85011,402,2024-08-15,Wrong Item Delivered,6142.18
802,78782,2213,2026-05-30,Customer Changed Mind,2582.66
803,29431,834,2024-08-01,Late Delivery,8451.7
804,54093,563,2026-05-02,Defective Product,5698.35
805,26839,1085,2024-11-11,Damaged Product,8776.38
806,39142,332,2024-12-03,Defective Product,3854.58
807,77824,1232,2026-07-03,Late Delivery,6145.43
808,33274,181,2025-02-11,Defective Product,1060.25
809,6053,2143,2024-11-28,Late Delivery,2104.37
810,94384,1292,2025-08-18,Customer Changed Mind,4027.44
811,24455,2401,2025-10-14,Damaged Product,5064.34
812,13926,1355,2025-02-24,Customer Changed Mind,5285.03
813,22510,1586,2026-06-17,Late Delivery,5081.93
814,78851,524,2025-11-11,Wrong Item Delivered,9508.63
815,92439,467,2025-04-27,Damaged Product,8597.95
816,23212,2109,2026-01-19,Damaged Product,3722.13
817,87866,1670,2026-04-02,Damaged Product,3280.64
818,13110,1050,2026-03-06,Late Delivery,9064.63
819,70286,1523,2025-03-23,Defective Product,4283.66
820,73425,693,2026-03-30,Wrong Item Delivered,1577.75
821,70871,1953,2026-01-19,Wrong Item Delivered,4563.91
822,28171,362,2025-11-06,Damaged Product,3848.72
823,10008,2203,2025-07-19,Damaged Product,292.27
824,1658,69,2025-05-16,Late Delivery,7740.65
825,77906,2230,2026-03-26,Damaged Product,9547.24
826,16234,1864,2026-02-27,Damaged Product,5597.21
827,14212,1037,2026-06-23,Wrong Item Delivered,3315.29
828,50921,2159,2024-08-26,Wrong Item Delivered,3797.76
829,45173,726,2026-05-22,Defective Product,963.87
830,88227,1582,2025-06-04,Defective Product,5153.82
831,65837,39,2025-03-21,Wrong Item Delivered,6230.63
832,54863,1293,2026-05-21,Customer Changed Mind,3931.81
833,97631,933,2026-06-06,Damaged Product,7924.34
834,21599,2498,2025-04-20,Late Delivery,1805.38
835,44558,56,2026-01-24,Defective Product,3446.47
836,53187,159,2026-01-28,Wrong Item Delivered,1068.58
837,52627,1239,2025-12-16,Damaged Product,3140.75
838,27338,250,2024-12-07,Customer Changed Mind,5910.33
839,71187,1737,2026-03-03,Damaged Product,2777.38
840,392,79,2025-06-02,Customer Changed Mind,1994.09
841,4393,2108,2025-09-20,Late Delivery,8841.12
842,14808,940,2024-12-31,Wrong Item Delivered,7725.35
843,43176,2314,2025-04-28,Late Delivery,1088.53
844,95500,935,2025-11-11,Damaged Product,4798.46
845,51458,1264,2026-06-29,Late Delivery,3154.01
846,65412,1135,2025-05-13,Damaged Product,7744.7
847,76204,804,2026-05-03,Defective Product,4808.57
848,84399,411,2026-04-04,Defective Product,1171.3
849,764,907,2024-10-31,Defective Product,7419.62
850,34630,729,2026-05-24,Late Delivery,6386.26
851,70444,1772,2025-08-20,Late Delivery,4445.15
852,35841,1134,2024-07-15,Wrong Item Delivered,5129.97
853,1065,2136,2025-05-19,Customer Changed Mind,5615.03
854,9604,94,2024-12-19,Defective Product,9001.76
855,75939,129,2025-02-28,Damaged Product,425.57
856,34549,659,2026-01-30,Customer Changed Mind,9000.46
857,43693,962,2024-12-12,Defective Product,4275.73
858,73238,2458,2024-10-24,Late Delivery,6039.33
859,83888,2161,2025-02-05,Damaged Product,7798.41
860,72226,955,2025-09-26,Late Delivery,2609.45
861,30539,1241,2026-06-24,Defective Product,241.16
862,70634,1666,2025-02-11,Damaged Product,2385.7
863,38195,1885,2024-07-20,Defective Product,7048.68
864,18504,638,2024-08-05,Customer Changed Mind,7247.08
865,39934,1404,2025-09-24,Wrong Item Delivered,3571.67
866,32247,490,2025-02-27,Defective Product,9710.04
867,58766,484,2025-11-22,Customer Changed Mind,2975.45
868,84824,1562,2025-02-09,Late Delivery,4068.85
869,39814,1999,2025-09-14,Wrong Item Delivered,630.83
870,66130,1549,2026-02-03,Late Delivery,2102.48
871,48443,951,2026-02-02,Wrong Item Delivered,6098.32
872,38059,1682,2024-11-14,Customer Changed Mind,7574.07
873,5329,340,2025-02-12,Defective Product,9779.34
874,51946,726,2025-12-03,Damaged Product,3195.47
875,397,1912,2024-10-29,Customer Changed Mind,1139.56
876,11762,773,2025-07-18,Damaged Product,6162.53
877,83139,1283,2024-09-14,Defective Product,7183.01
878,81662,190,2024-10-14,Defective Product,9181.63
