order_id,customer_id,store_id,employee_id,order_date,order_status
681,9268,2,93,2026-04-30,Returned
682,27293,48,343,2026-03-27,Cancelled
683,25930,49,198,2026-03-05,Completed
684,30143,13,185,2025-03-15,Completed
685,43358,30,206,2026-06-02,Completed
686,40852,13,148,2026-03-25,Completed
687,1607,23,59,2026-05-17,Returned
688,49528,3,272,2026-07-06,Pending
689,45330,30,285,2025-07-12,Cancelled
690,37666,7,63,2025-04-06,Returned
691,44459,22,447,2025-12-05,Pending
692,4684,14,43,2026-04-12,Cancelled
693,8015,21,409,2025-01-21,Returned
694,10344,39,289,2025-02-08,Completed
695,49664,31,118,2026-01-13,Completed
696,27167,10,299,2026-01-25,Completed
697,32575,36,99,2024-11-10,Returned
698,47338,36,320,2025-01-31,Cancelled
699,13941,50,498,2025-10-17,Cancelled
700,36875,7,317,2025-01-17,Completed
701,19155,39,292,2026-06-03,Completed
702,47856,2,455,2025-04-17,Cancelled
703,12659,17,406,2026-04-30,Returned
704,10319,23,123,2024-09-13,Cancelled
705,26827,45,202,2024-10-20,Cancelled
706,24169,47,90,2025-03-29,Completed
707,25419,15,424,2025-10-26,Completed
708,267,16,54,2025-12-03,Completed
709,17500,20,491,2025-11-18,Pending
710,29684,6,234,2024-11-11,Cancelled
711,20919,28,177,2024-08-11,Completed
712,34548,38,388,2025-07-17,Completed
713,3291,20,162,2026-03-18,Pending
714,11093,16,289,2025-01-30,Completed
715,38536,34,189,2025-09-17,Pending
716,21166,44,150,2025-05-13,Completed
717,35836,6,48,2025-05-19,Completed
718,14102,30,146,2026-05-06,Pending
719,20510,35,205,2025-12-01,Returned
720,16621,41,372,2025-09-18,Cancelled
721,31385,43,133,2025-09-28,Pending
722,38549,29,439,2024-12-29,Returned
723,22836,39,155,2024-12-14,Completed
724,30740,50,324,2026-05-25,Pending
725,15514,28,440,2026-03-09,Cancelled
726,30480,49,122,2025-10-27,Returned
727,12514,39,103,2024-08-11,Cancelled
728,47109,17,375,2025-05-07,Completed
729,26813,4,338,2025-09-18,Pending
730,25332,30,441,2026-06-19,Returned
731,28198,3,447,2025-12-23,Returned
732,43742,39,459,2025-12-17,Completed
733,40154,42,451,2025-03-22,Cancelled
734,41916,32,389,2025-11-29,Returned
735,16392,45,109,2024-09-25,Cancelled
736,2206,30,366,2025-12-26,Pending
737,47338,25,341,2025-02-24,Returned
738,34961,4,139,2024-12-05,Completed
739,17976,21,360,2024-11-03,Completed
740,5939,6,201,2025-03-29,Completed
741,28168,38,170,2025-04-11,Completed
742,36359,29,16,2024-11-13,Completed
743,1379,5,198,2024-07-21,Completed
744,14023,26,254,2024-10-25,Cancelled
745,39021,49,1,2025-11-25,Pending
746,31756,33,408,2024-10-04,Pending
747,46837,50,394,2025-06-30,Pending
748,11520,47,236,2026-01-12,Cancelled
749,29276,23,70,2024-10-24,Returned
750,1203,15,348,2024-09-16,Cancelled
751,7904,1,266,2025-07-18,Cancelled
752,41375,31,212,2026-05-23,Pending
753,35285,39,429,2025-12-25,Completed
754,41581,32,194,2025-01-24,Returned
755,27297,12,441,2025-02-24,Returned
756,11776,11,493,2026-05-15,Returned
757,37922,33,420,2025-06-30,Pending
758,25655,1,200,2025-01-06,Returned
759,27613,31,215,2025-09-26,Pending
760,30047,50,169,2024-07-18,Cancelled
761,21812,23,313,2025-02-27,Completed
762,23040,21,435,2025-02-18,Cancelled
763,45973,48,427,2025-12-11,Cancelled
764,20319,41,96,2025-04-15,Cancelled
765,5742,47,129,2026-05-31,Pending
766,13939,49,447,2025-01-02,Returned
767,21172,14,288,2025-07-04,Cancelled
768,4231,23,486,2025-07-13,Cancelled
769,47057,20,295,2025-02-27,Returned
770,11738,44,147,2024-12-09,Completed
771,9027,8,164,2025-04-16,Returned
772,9054,30,62,2026-05-30,Returned
773,15781,4,174,2025-06-16,Completed
774,41733,12,137,2025-06-19,Returned
775,34272,19,150,2024-12-31,Pending
776,40196,48,197,2025-05-09,Completed
777,11787,5,185,2025-09-02,Cancelled
778,26871,37,65,2025-12-02,Completed
779,36596,19,275,2026-04-10,Completed
780,27487,24,62,2026-05-18,Returned
781,23880,21,307,2024-07-21,Pending
782,6863,30,374,2026-03-28,Pending
783,44356,45,245,2024-07-12,Completed
784,4949,10,85,2024-12-10,Cancelled
785,11263,16,458,2026-04-04,Completed
786,22497,39,65,2025-04-06,Pending
787,44066,44,307,2025-09-08,Cancelled
788,23858,42,28,2026-04-21,Returned
789,34150,16,323,2024-09-06,Completed
790,10103,26,441,2025-01-25,Cancelled
791,13143,33,33,2024-11-23,Completed
792,48193,3,245,2025-01-26,Returned
793,26249,16,53,2026-03-06,Returned
794,494,44,116,2024-07-17,Returned
795,2585,31,386,2024-08-28,Completed
796,27639,45,479,2024-09-29,Cancelled
797,30711,35,355,2026-03-31,Cancelled
798,43558,45,432,2024-07-20,Cancelled
799,12813,12,330,2024-11-24,Returned
800,101,8,353,2025-04-08,Cancelled
801,27094,2,136,2025-12-29,Cancelled
802,10546,47,88,2024-12-10,Pending
803,10997,14,86,2026-06-05,Pending
804,13388,36,418,2025-02-25,Returned
805,43981,44,347,2025-12-08,Completed
806,24873,41,1,2025-11-13,Cancelled
807,4321,33,417,2025-08-20,Returned
808,37669,42,488,2024-07-18,Pending
809,41162,8,31,2026-02-09,Pending
810,4117,42,45,2026-02-20,Pending
811,2716,45,395,2026-01-07,Returned
812,37061,32,461,2024-10-03,Pending
813,31137,30,357,2026-05-15,Returned
814,33018,40,21,2024-09-04,Returned
815,30257,25,377,2026-06-04,Cancelled
816,7673,35,367,2026-04-17,Cancelled
817,38735,42,305,2025-07-16,Returned
818,2061,9,136,2025-06-05,Completed
819,9858,46,421,2024-09-23,Completed
820,3899,19,129,2026-07-12,Pending
821,13891,23,406,2024-07-17,Completed
822,12472,45,258,2024-12-13,Cancelled
823,3094,16,395,2024-07-17,Cancelled
824,30024,10,91,2026-04-28,Returned
825,13942,14,242,2025-01-23,Completed
826,20478,50,52,2026-01-14,Returned
827,28783,43,216,2025-04-16,Returned
828,8880,30,302,2025-07-13,Returned
829,47882,28,210,2026-04-20,Completed
830,41849,7,113,2025-02-28,Returned
831,15157,14,283,2026-07-03,Cancelled
832,2418,30,60,2026-03-11,Returned
833,35071,4,188,2026-06-15,Pending
834,19908,29,223,2025-10-20,Completed
835,14789,18,150,2026-04-15,Cancelled
836,26985,45,121,2025-03-28,Returned
837,41861,41,273,2026-06-24,Pending
838,2670,19,497,2025-11-09,Completed
839,49835,42,315,2025-04-01,Pending
840,42494,26,239,2024-09-11,Completed
841,8980,25,406,2024-10-23,Cancelled
842,35860,7,59,2025-03-09,Pending
843,15876,13,197,2024-08-17,Cancelled
844,6113,31,460,2025-10-25,Returned
845,6028,3,206,2024-08-31,Cancelled
846,44434,41,1,2025-08-09,Cancelled
847,36803,50,207,2025-08-19,Pending
848,5977,9,196,2025-05-12,Returned
849,16242,12,391,2025-06-20,Completed
850,14846,35,426,2026-04-12,Cancelled
851,12175,37,349,2025-01-06,Pending
852,41642,24,401,2026-07-01,Completed
853,19997,20,301,2025-04-04,Pending
854,2005,45,431,2025-04-29,Cancelled
855,28846,10,43,2025-05-08,Returned
856,26637,24,249,2025-05-16,Cancelled
857,13455,34,460,2026-05-31,Pending
858,47253,21,266,2026-06-22,Cancelled
859,2056,23,195,2026-01-29,Completed
860,48479,4,343,2025-02-17,Completed
861,31445,29,284,2025-10-17,Completed
862,40239,39,25,2025-06-16,Pending
863,3960,10,363,2025-03-01,Pending
864,29822,13,458,2025-03-06,Pending
865,20951,4,235,2024-07-26,Returned
866,27403,25,348,2025-04-14,Returned
867,4794,19,387,2025-12-24,Returned
868,19024,31,327,2025-11-26,Pending
869,44866,38,54,2026-07-07,Pending
870,44259,4,124,2025-08-02,Returned
871,7983,26,208,2026-04-29,Pending
872,32932,29,247,2025-07-24,Cancelled
873,11951,18,195,2025-01-04,Pending
874,37091,43,183,2025-06-04,Completed
875,40731,29,78,2026-05-23,Pending
876,8271,36,105,2024-07-23,Returned
877,4226,40,48,2026-01-12,Pending
878,43832,42,18,2025-07-14,Completed
879,16747,28,310,2025-11-25,Returned
880,46046,32,333,2024-11-27,Returned
881,31831,44,214,2025-05-07,Pending
882,1341,46,255,2025-04-12,Returned
883,22205,11,380,2026-05-24,Pending
884,1313,11,45,2026-05-07,Pending
885,21332,46,263,2025-09-08,Returned
886,23909,2,355,2025-05-14,Completed
887,9356,35,344,2025-04-11,Completed
888,22217,7,251,2025-07-17,Pending
889,45464,28,453,2024-08-25,Completed
890,14852,21,73,2025-12-28,Pending
891,21763,18,468,2025-10-19,Cancelled
892,48131,2,285,2026-01-10,Completed
893,26178,10,195,2025-03-29,Cancelled
894,11858,11,329,2026-04-05,Completed
895,36207,7,408,2024-08-19,Cancelled
896,36572,11,164,2024-10-12,Pending
897,29553,4,74,2025-04-07,Completed
898,27564,17,280,2026-07-01,Returned
899,21533,24,49,2024-08-25,Returned
900,23925,4,349,2024-08-02,Cancelled
901,39909,49,333,2025-04-11,Completed
902,43926,34,486,2024-12-30,Completed
903,19717,27,37,2025-06-09,Cancelled
904,41404,7,118,2025-10-19,Returned
905,12900,5,340,2025-01-01,Cancelled
906,41889,12,30,2025-05-04,Completed
907,28595,18,20,2025-03-10,Pending
908,15256,46,260,2025-09-08,Completed
909,47796,19,500,2025-11-01,Returned
910,46690,8,187,2026-04-30,Returned
911,17810,15,137,2025-11-12,Completed
912,44426,11,380,2024-09-27,Returned
913,12940,16,486,2025-04-21,Cancelled
914,4768,33,333,2024-11-20,Cancelled
915,8548,40,191,2025-10-07,Pending
916,1468,1,361,2024-10-02,Completed
917,33593,37,190,2024-09-29,Returned
918,306,40,444,2025-08-08,Pending
919,25104,8,81,2026-01-17,Pending
920,34795,16,222,2025-05-07,Completed
921,30665,36,437,2024-10-16,Completed
922,14168,21,336,2024-10-02,Completed
923,45861,28,39,2025-09-28,Pending
924,6423,24,111,2026-07-05,Completed
925,40008,5,437,2025-05-23,Pending
926,25014,22,401,2025-06-28,Returned
927,23529,32,278,2024-12-30,Completed
928,40493,1,453,2026-04-28,Completed
929,41576,39,152,2025-08-15,Returned
930,5037,49,397,2025-10-28,Completed
931,45372,1,462,2025-08-27,Completed
932,40997,7,160,2025-06-23,Pending
933,9061,15,97,2026-05-08,Pending
934,15655,13,366,2024-10-06,Returned
935,26969,5,56,2024-09-22,Completed
936,11309,36,106,2026-06-23,Completed
937,6413,28,259,2026-05-22,Returned
938,43730,40,140,2024-10-08,Pending
939,41456,37,10,2024-11-15,Cancelled
940,40434,10,221,2026-01-02,Cancelled
941,21607,16,240,2025-01-04,Returned
942,30851,29,366,2025-06-12,Cancelled
943,12520,37,496,2025-10-06,Completed
944,32885,15,437,2025-06-18,Completed
945,10372,48,217,2025-03-11,Returned
946,35622,20,21,2025-02-18,Returned
947,18509,37,474,2025-07-08,Pending
948,47157,12,44,2026-03-14,Completed
949,27575,49,224,2024-08-29,Pending
950,34341,19,407,2026-04-29,Returned
951,27402,15,11,2025-12-15,Returned
952,38415,2,118,2026-06-06,Pending
953,43751,44,225,2026-03-27,Completed
954,6416,5,347,2024-09-05,Cancelled
955,44645,47,377,2025-04-26,Pending
956,25777,5,479,2024-08-12,Completed
957,44229,15,393,2026-07-08,Cancelled
958,11665,49,55,2025-12-03,Cancelled
959,19619,48,178,2024-12-05,Returned
960,11975,15,388,2026-05-09,Cancelled
961,40487,47,16,2024-08-13,Pending
962,39078,34,498,2026-04-17,Completed
963,19219,5,205,2025-02-16,Cancelled
964,39335,26,359,2024-09-05,Pending
965,29311,31,434,2025-11-29,Cancelled
966,525,11,420,2025-11-16,Returned
967,28425,16,258,2024-11-21,Pending
968,3880,41,210,2025-04-04,Pending
969,44507,39,232,2025-05-15,Returned
970,7519,49,318,2025-12-05,Cancelled
971,45369,34,392,2025-05-31,Pending
972,1597,49,140,2024-11-15,Returned
973,19771,42,274,2025-10-11,Completed
974,38822,19,394,2024-12-17,Cancelled
975,18145,10,390,2025-05-02,Completed
976,40074,3,440,2026-04-13,Returned
977,42293,21,478,2024-08-19,Pending
978,11306,31,487,2025-06-12,Completed
979,10393,5,95,2025-03-01,Returned
980,36344,2,378,2026-05-21,Cancelled
981,25085,17,189,2024-09-26,Cancelled
982,41574,17,158,2024-09-22,Cancelled
983,23213,6,359,2026-01-29,Returned
984,3578,37,363,2026-02-13,Completed
985,41254,4,414,2025-08-28,Completed
986,23134,18,376,2026-02-07,Completed
987,36543,18,187,2025-10-07,Cancelled
988,20660,14,145,2025-06-30,Returned
989,41659,36,169,2025-11-29,Pending
990,16187,23,327,2025-01-26,Cancelled
991,8013,41,175,2025-05-19,Pending
992,27523,40,444,2025-12-20,Pending
993,33090,1,487,2024-09-18,Pending
994,1153,5,9,2026-01-19,Completed
995,37072,35,385,2025-12-24,Returned
996,12332,20,401,2026-03-28,Cancelled
997,14,18,492,2025-02-12,Returned
998,47936,4,14,2026-06-27,Completed
999,28332,42,97,2026-05-03,Returned
1000,40465,48,251,2026-01-10,Pending
1001,1420,44,319,2025-06-11,Pending
1002,32584,10,262,2024-10-19,Cancelled
1003,8464,39,107,2024-12-26,Cancelled
1004,18751,44,43,2025-08-06,Pending
1005,27152,32,209,2025-03-26,Cancelled
1006,7192,19,277,2026-03-31,Returned
1007,35796,22,242,2026-07-10,Cancelled
1008,18793,49,490,2025-01-13,Cancelled
1009,47688,4,202,2025-02-27,Returned
1010,42699,25,59,2026-05-31,Returned
1011,5721,26,118,2026-05-01,Returned
1012,1972,29,380,2025-11-25,Cancelled
1013,5588,13,35,2025-04-26,Pending
1014,20153,50,240,2024-11-20,Completed
1015,42778,37,306,2025-05-02,Returned
1016,14537,42,395,2025-09-05,Cancelled
1017,650,4,353,2025-02-10,Returned
1018,7025,16,287,2025-02-24,Cancelled
1019,38485,44,441,2025-08-27,Completed
1020,17338,18,429,2025-11-05,Cancelled
1021,8167,38,152,2026-01-02,Completed
1022,17825,12,11,2024-09-12,Completed
1023,11421,21,347,2024-08-03,Pending
1024,21133,9,208,2026-05-15,Pending
1025,18111,31,77,2026-06-13,Returned
1026,42624,7,44,2024-10-28,Returned
1027,15389,3,25,2025-01-15,Pending
1028,3265,26,381,2026-01-21,Pending
1029,45631,16,472,2025-05-08,Returned
1030,7516,20,336,2024-09-08,Returned
1031,10563,47,408,2026-05-05,Completed
1032,20956,22,34,2024-10-18,Cancelled
1033,18240,26,307,2024-08-12,Cancelled
1034,32894,24,276,2024-09-07,Pending
1035,44674,21,283,2025-06-11,Cancelled
1036,16146,9,54,2025-03-12,Returned
1037,9434,22,340,2026-03-08,Cancelled
1038,13641,39,88,2025-07-21,Returned
1039,8338,7,258,2025-05-09,Completed
1040,15442,30,332,2024-10-15,Returned
1041,3451,39,399,2025-12-25,Cancelled
1042,8049,15,402,2026-06-16,Returned
1043,19794,47,324,2026-02-25,Returned
1044,20506,11,127,2026-04-11,Completed
1045,45437,38,338,2025-05-07,Returned
1046,26547,37,308,2024-09-19,Completed
1047,46772,40,496,2025-12-12,Cancelled
1048,24987,24,258,2025-10-09,Completed
1049,12806,36,189,2024-07-24,Completed
1050,17825,49,30,2026-05-04,Returned
1051,29406,7,421,2025-10-22,Returned
1052,41557,20,315,2025-04-08,Cancelled
1053,31724,45,451,2025-05-28,Cancelled
1054,32299,21,393,2026-01-28,Cancelled
1055,4930,9,83,2025-11-26,Completed
1056,29134,18,119,2025-05-29,Cancelled
1057,23937,15,487,2025-08-31,Completed
1058,12771,34,241,2026-04-27,Returned
1059,32963,41,231,2025-01-25,Cancelled
1060,20346,34,429,2025-10-11,Cancelled
1061,19418,17,465,2025-11-03,Returned
1062,27431,9,425,2025-09-02,Cancelled
1063,10480,23,477,2025-09-05,Completed
1064,32484,50,58,2025-08-15,Cancelled
1065,1936,46,73,2025-07-31,Returned
1066,30516,42,291,2024-11-23,Completed
1067,9192,36,236,2025-05-06,Cancelled
1068,25496,31,94,2024-10-27,Completed
1069,4676,30,261,2024-09-29,Returned
1070,38937,37,225,2025-08-03,Pending
1071,8395,14,404,2025-03-07,Pending
1072,18451,6,303,2026-01-22,Completed
1073,14761,18,308,2024-10-08,Completed
1074,19943,27,354,2026-06-21,Returned
1075,35218,28,134,2024-11-18,Returned
1076,25579,29,467,2025-12-19,Cancelled
1077,49007,44,212,2025-03-20,Returned
1078,42736,33,415,2024-12-12,Pending
1079,33313,36,497,2025-03-04,Returned
1080,25455,38,229,2025-04-04,Returned
1081,9688,8,203,2025-03-01,Pending
1082,10191,8,306,2026-07-05,Returned
1083,47488,8,424,2025-03-29,Cancelled
1084,26813,23,11,2025-04-02,Cancelled
1085,930,25,359,2026-04-14,Returned
1086,20189,25,51,2024-11-10,Cancelled
1087,16165,20,3,2025-07-30,Completed
1088,42045,34,194,2024-12-31,Cancelled
1089,2542,26,361,2024-11-26,Cancelled
1090,19264,45,345,2024-09-08,Returned
1091,16998,29,347,2026-06-08,Returned
1092,23984,2,447,2025-08-27,Completed
1093,48661,43,73,2025-07-05,Pending
1094,40212,40,288,2025-02-03,Completed
1095,46259,10,363,2026-02-06,Completed
1096,47061,19,55,2026-05-16,Returned
1097,6285,19,268,2025-05-02,Completed
1098,9268,19,100,2026-06-22,Returned
1099,20397,23,166,2025-08-23,Pending
1100,18504,48,174,2024-08-20,Pending
1101,49589,32,225,2026-02-23,Completed
1102,17866,17,243,2025-07-15,Completed
1103,14704,7,50,2026-07-06,Pending
1104,13117,22,320,2024-12-28,Cancelled
1105,27461,17,5,2025-04-08,Cancelled
1106,27671,6,188,2026-06-04,Completed
1107,47668,44,83,2025-11-18,Pending
1108,19897,6,366,2024-11-30,Completed
1109,3361,21,191,2025-03-17,Cancelled
1110,16503,32,252,2025-09-19,Completed
1111,6981,30,160,2024-11-07,Returned
1112,31698,50,348,2025-09-25,Cancelled
1113,22116,25,418,2025-07-23,Returned
1114,32666,42,408,2025-06-27,Cancelled
1115,25517,4,160,2025-01-16,Returned
1116,31618,36,212,2026-02-04,Pending
1117,9884,11,98,2025-07-05,Pending
1118,8991,34,157,2024-12-16,Returned
1119,23086,13,9,2024-09-21,Completed
1120,41792,47,299,2026-06-09,Pending
1121,25470,37,42,2024-11-02,Pending
1122,23750,13,204,2024-11-02,Pending
1123,32727,49,223,2026-02-13,Pending
1124,31420,33,30,2026-07-05,Cancelled
1125,43597,17,421,2025-01-28,Pending
1126,8483,40,219,2024-10-06,Pending
1127,19884,12,434,2025-06-15,Returned
1128,1610,30,164,2025-07-04,Cancelled
1129,5228,47,43,2025-02-28,Cancelled
1130,7939,49,46,2025-04-09,Returned
1131,21426,7,342,2026-04-26,Cancelled
1132,44399,9,472,2026-05-19,Completed
1133,23962,5,177,2025-01-28,Cancelled
1134,49027,23,433,2026-02-12,Returned
1135,14183,20,242,2026-02-09,Pending
1136,39245,47,131,2025-06-04,Completed
1137,5192,49,449,2025-09-17,Completed
1138,42117,36,499,2025-04-21,Cancelled
1139,6826,50,247,2024-09-19,Completed
1140,4017,45,421,2024-11-30,Cancelled
1141,35248,45,11,2025-11-14,Cancelled
1142,31592,2,142,2024-09-24,Pending
1143,17145,7,343,2025-03-11,Returned
1144,44965,14,377,2025-05-26,Completed
1145,25805,47,110,2026-03-04,Completed
1146,4985,4,445,2024-07-23,Cancelled
1147,27042,33,1,2025-05-15,Pending
1148,7507,46,38,2026-05-18,Cancelled
1149,26718,4,263,2026-02-19,Completed
1150,22172,34,300,2024-11-29,Pending
1151,27181,1,80,2025-03-01,Returned
1152,49453,38,473,2025-01-06,Returned
1153,44541,48,486,2025-12-31,Completed
1154,32373,36,412,2024-11-05,Cancelled
1155,38694,5,428,2025-04-08,Completed
1156,23745,37,492,2026-02-03,Pending
1157,15538,11,115,2025-10-26,Completed
1158,34528,33,57,2025-02-24,Returned
1159,28301,18,94,2024-12-15,Pending
1160,772,40,79,2026-05-22,Completed
1161,17757,20,454,2025-01-02,Pending
1162,4076,41,174,2025-06-15,Completed
1163,42396,12,281,2026-06-08,Completed
1164,31718,35,18,2024-11-20,Pending
1165,27908,27,268,2025-09-03,Cancelled
1166,26998,39,20,2025-05-20,Cancelled
1167,42215,13,133,2025-10-25,Completed
1168,1507,22,13,2026-03-13,Pending
1169,6069,45,57,2025-09-10,Pending
1170,34352,28,412,2026-03-30,Cancelled
1171,14364,44,260,2026-03-10,Completed
1172,16448,36,171,2025-12-13,Pending
1173,29794,37,146,2026-07-07,Returned
1174,8818,24,381,2025-01-14,Completed
1175,38350,43,151,2024-08-01,Returned
1176,6157,15,252,2025-02-18,Pending
1177,848,16,46,2025-05-25,Returned
1178,21114,32,315,2025-07-12,Completed
1179,2904,39,216,2025-12-04,Returned
1180,20347,5,289,2026-05-29,Returned
1181,47575,6,335,2026-02-15,Cancelled
1182,41,45,45,2025-02-08,Pending
1183,1549,43,427,2026-03-22,Returned
1184,3692,30,47,2025-04-29,Cancelled
1185,11525,49,381,2025-05-07,Cancelled
1186,277,41,131,2025-11-19,Completed
1187,44878,16,127,2025-08-31,Pending
1188,28080,12,112,2025-09-29,Pending
1189,23160,36,246,2025-01-24,Pending
1190,34387,44,208,2024-12-21,Returned
1191,38542,38,401,2025-11-09,Cancelled
1192,42169,1,372,2025-11-03,Completed
1193,1342,40,52,2025-07-03,Returned
1194,21449,14,147,2025-04-05,Completed
1195,38474,32,237,2026-03-06,Completed
1196,41741,13,303,2025-01-27,Completed
1197,25675,25,106,2025-05-07,Completed
1198,16587,28,33,2025-08-17,Returned
1199,9337,36,1,2024-11-16,Cancelled
1200,32168,23,370,2026-07-09,Completed
1201,46749,39,416,2026-03-14,Pending
1202,41711,42,489,2024-08-15,Returned
1203,14567,45,226,2024-07-18,Pending
1204,31936,48,411,2024-07-23,Pending
1205,23830,18,192,2024-12-10,Completed
1206,42629,46,8,2025-07-23,Cancelled
1207,14148,20,194,2025-03-19,Returned
1208,31669,42,448,2026-02-11,Completed
1209,2877,38,319,2025-08-16,Returned
1210,32419,48,427,2025-09-26,Pending
1211,43623,49,278,2025-10-18,Completed
1212,33894,33,136,2025-06-17,Returned
1213,45731,2,70,2024-11-03,Pending
1214,9247,21,270,2025-04-03,Completed
1215,29990,10,470,2024-09-12,Returned
1216,11238,47,129,2025-12-05,Cancelled
1217,6807,41,290,2025-06-05,Pending
1218,11939,9,62,2025-01-05,Cancelled
1219,47484,11,374,2025-01-11,Completed
1220,29662,13,310,2024-11-06,Completed
1221,11933,50,80,2024-12-17,Completed
1222,23409,14,99,2026-01-10,Cancelled
1223,24649,28,206,2026-03-14,Returned
1224,36845,40,189,2026-01-30,Completed
