inventory_id,product_id,store_id,stock_quantity,last_updated
930,930,1,208,2026-07-07
931,931,1,371,2026-07-07
932,932,1,452,2026-07-07
933,933,1,271,2026-07-07
934,934,1,234,2026-07-07
935,935,1,446,2026-07-07
936,936,1,408,2026-07-07
937,937,1,204,2026-07-07
938,938,1,171,2026-07-07
939,939,1,351,2026-07-07
940,940,1,180,2026-07-07
941,941,1,184,2026-07-07
942,942,1,459,2026-07-07
943,943,1,51,2026-07-07
944,944,1,343,2026-07-07
945,945,1,205,2026-07-07
946,946,1,122,2026-07-07
947,947,1,465,2026-07-07
948,948,1,183,2026-07-07
949,949,1,33,2026-07-07
950,950,1,472,2026-07-07
951,951,1,229,2026-07-07
952,952,1,170,2026-07-07
953,953,1,190,2026-07-07
954,954,1,396,2026-07-07
955,955,1,266,2026-07-07
956,956,1,264,2026-07-07
957,957,1,16,2026-07-07
958,958,1,462,2026-07-07
959,959,1,179,2026-07-07
960,960,1,146,2026-07-07
961,961,1,407,2026-07-07
962,962,1,183,2026-07-07
963,963,1,81,2026-07-07
964,964,1,141,2026-07-07
965,965,1,271,2026-07-07
966,966,1,67,2026-07-07
967,967,1,311,2026-07-07
968,968,1,302,2026-07-07
969,969,1,369,2026-07-07
970,970,1,103,2026-07-07
971,971,1,245,2026-07-07
972,972,1,38,2026-07-07
973,973,1,289,2026-07-07
974,974,1,488,2026-07-07
975,975,1,479,2026-07-07
976,976,1,190,2026-07-07
977,977,1,236,2026-07-07
978,978,1,25,2026-07-07
979,979,1,295,2026-07-07
980,980,1,50,2026-07-07
981,981,1,156,2026-07-07
982,982,1,204,2026-07-07
983,983,1,490,2026-07-07
984,984,1,460,2026-07-07
985,985,1,57,2026-07-07
986,986,1,169,2026-07-07
987,987,1,78,2026-07-07
988,988,1,96,2026-07-07
989,989,1,404,2026-07-07
990,990,1,39,2026-07-07
991,991,1,84,2026-07-07
992,992,1,283,2026-07-07
993,993,1,194,2026-07-07
994,994,1,72,2026-07-07
995,995,1,188,2026-07-07
996,996,1,80,2026-07-07
997,997,1,219,2026-07-07
998,998,1,452,2026-07-07
999,999,1,283,2026-07-07
1000,1000,1,249,2026-07-07
1001,1001,1,438,2026-07-07
1002,1002,1,188,2026-07-07
1003,1003,1,100,2026-07-07
1004,1004,1,274,2026-07-07
1005,1005,1,360,2026-07-07
1006,1006,1,411,2026-07-07
1007,1007,1,471,2026-07-07
1008,1008,1,498,2026-07-07
1009,1009,1,40,2026-07-07
1010,1010,1,444,2026-07-07
1011,1011,1,228,2026-07-07
1012,1012,1,294,2026-07-07
1013,1013,1,256,2026-07-07
1014,1014,1,469,2026-07-07
1015,1015,1,93,2026-07-07
1016,1016,1,288,2026-07-07
1017,1017,1,77,2026-07-07
1018,1018,1,169,2026-07-07
1019,1019,1,237,2026-07-07
1020,1020,1,384,2026-07-07
1021,1021,1,242,2026-07-07
1022,1022,1,131,2026-07-07
1023,1023,1,367,2026-07-07
1024,1024,1,356,2026-07-07
1025,1025,1,238,2026-07-07
1026,1026,1,403,2026-07-07
1027,1027,1,230,2026-07-07
1028,1028,1,250,2026-07-07
1029,1029,1,219,2026-07-07
1030,1030,1,56,2026-07-07
1031,1031,1,417,2026-07-07
1032,1032,1,101,2026-07-07
1033,1033,1,216,2026-07-07
1034,1034,1,84,2026-07-07
1035,1035,1,314,2026-07-07
1036,1036,1,119,2026-07-07
1037,1037,1,36,2026-07-07
1038,1038,1,36,2026-07-07
1039,1039,1,129,2026-07-07
1040,1040,1,287,2026-07-07
1041,1041,1,359,2026-07-07
1042,1042,1,265,2026-07-07
1043,1043,1,82,2026-07-07
1044,1044,1,353,2026-07-07
1045,1045,1,306,2026-07-07
1046,1046,1,458,2026-07-07
1047,1047,1,420,2026-07-07
1048,1048,1,105,2026-07-07
1049,1049,1,397,2026-07-07
1050,1050,1,138,2026-07-07
1051,1051,1,153,2026-07-07
1052,1052,1,339,2026-07-07
1053,1053,1,145,2026-07-07
1054,1054,1,205,2026-07-07
1055,1055,1,470,2026-07-07
1056,1056,1,55,2026-07-07
1057,1057,1,192,2026-07-07
1058,1058,1,389,2026-07-07
1059,1059,1,319,2026-07-07
1060,1060,1,393,2026-07-07
1061,1061,1,326,2026-07-07
1062,1062,1,268,2026-07-07
1063,1063,1,294,2026-07-07
1064,1064,1,298,2026-07-07
1065,1065,1,152,2026-07-07
1066,1066,1,480,2026-07-07
1067,1067,1,348,2026-07-07
1068,1068,1,484,2026-07-07
1069,1069,1,22,2026-07-07
1070,1070,1,287,2026-07-07
1071,1071,1,220,2026-07-07
1072,1072,1,187,2026-07-07
1073,1073,1,324,2026-07-07
1074,1074,1,305,2026-07-07
1075,1075,1,43,2026-07-07
1076,1076,1,450,2026-07-07
1077,1077,1,253,2026-07-07
1078,1078,1,101,2026-07-07
1079,1079,1,228,2026-07-07
1080,1080,1,82,2026-07-07
1081,1081,1,207,2026-07-07
1082,1082,1,349,2026-07-07
1083,1083,1,240,2026-07-07
1084,1084,1,183,2026-07-07
1085,1085,1,378,2026-07-07
1086,1086,1,481,2026-07-07
1087,1087,1,408,2026-07-07
1088,1088,1,70,2026-07-07
1089,1089,1,181,2026-07-07
1090,1090,1,64,2026-07-07
1091,1091,1,412,2026-07-07
1092,1092,1,142,2026-07-07
1093,1093,1,441,2026-07-07
1094,1094,1,385,2026-07-07
1095,1095,1,332,2026-07-07
1096,1096,1,52,2026-07-07
1097,1097,1,93,2026-07-07
1098,1098,1,137,2026-07-07
1099,1099,1,469,2026-07-07
1100,1100,1,363,2026-07-07
1101,1101,1,365,2026-07-07
1102,1102,1,402,2026-07-07
1103,1103,1,189,2026-07-07
1104,1104,1,20,2026-07-07
1105,1105,1,451,2026-07-07
1106,1106,1,16,2026-07-07
1107,1107,1,328,2026-07-07
1108,1108,1,236,2026-07-07
1109,1109,1,30,2026-07-07
1110,1110,1,136,2026-07-07
1111,1111,1,373,2026-07-07
1112,1112,1,287,2026-07-07
1113,1113,1,145,2026-07-07
1114,1114,1,269,2026-07-07
1115,1115,1,397,2026-07-07
1116,1116,1,452,2026-07-07
1117,1117,1,450,2026-07-07
1118,1118,1,307,2026-07-07
1119,1119,1,476,2026-07-07
1120,1120,1,402,2026-07-07
1121,1121,1,335,2026-07-07
1122,1122,1,97,2026-07-07
1123,1123,1,300,2026-07-07
1124,1124,1,406,2026-07-07
1125,1125,1,76,2026-07-07
1126,1126,1,152,2026-07-07
1127,1127,1,476,2026-07-07
1128,1128,1,476,2026-07-07
1129,1129,1,29,2026-07-07
1130,1130,1,313,2026-07-07
1131,1131,1,498,2026-07-07
1132,1132,1,134,2026-07-07
1133,1133,1,31,2026-07-07
1134,1134,1,15,2026-07-07
1135,1135,1,160,2026-07-07
1136,1136,1,97,2026-07-07
1137,1137,1,356,2026-07-07
1138,1138,1,440,2026-07-07
1139,1139,1,443,2026-07-07
1140,1140,1,481,2026-07-07
1141,1141,1,160,2026-07-07
1142,1142,1,239,2026-07-07
1143,1143,1,301,2026-07-07
1144,1144,1,73,2026-07-07
1145,1145,1,453,2026-07-07
1146,1146,1,20,2026-07-07
1147,1147,1,246,2026-07-07
1148,1148,1,324,2026-07-07
1149,1149,1,427,2026-07-07
1150,1150,1,102,2026-07-07
1151,1151,1,208,2026-07-07
1152,1152,1,274,2026-07-07
1153,1153,1,220,2026-07-07
1154,1154,1,34,2026-07-07
1155,1155,1,95,2026-07-07
1156,1156,1,480,2026-07-07
1157,1157,1,20,2026-07-07
1158,1158,1,495,2026-07-07
1159,1159,1,22,2026-07-07
1160,1160,1,267,2026-07-07
1161,1161,1,264,2026-07-07
1162,1162,1,324,2026-07-07
1163,1163,1,409,2026-07-07
1164,1164,1,347,2026-07-07
1165,1165,1,322,2026-07-07
1166,1166,1,125,2026-07-07
1167,1167,1,480,2026-07-07
1168,1168,1,486,2026-07-07
1169,1169,1,105,2026-07-07
1170,1170,1,175,2026-07-07
1171,1171,1,444,2026-07-07
1172,1172,1,151,2026-07-07
1173,1173,1,195,2026-07-07
1174,1174,1,313,2026-07-07
1175,1175,1,126,2026-07-07
1176,1176,1,402,2026-07-07
1177,1177,1,363,2026-07-07
1178,1178,1,355,2026-07-07
1179,1179,1,29,2026-07-07
1180,1180,1,335,2026-07-07
1181,1181,1,434,2026-07-07
1182,1182,1,478,2026-07-07
1183,1183,1,418,2026-07-07
1184,1184,1,40,2026-07-07
1185,1185,1,390,2026-07-07
1186,1186,1,223,2026-07-07
1187,1187,1,160,2026-07-07
1188,1188,1,471,2026-07-07
1189,1189,1,150,2026-07-07
1190,1190,1,193,2026-07-07
1191,1191,1,422,2026-07-07
1192,1192,1,459,2026-07-07
1193,1193,1,451,2026-07-07
1194,1194,1,274,2026-07-07
1195,1195,1,170,2026-07-07
1196,1196,1,237,2026-07-07
1197,1197,1,374,2026-07-07
1198,1198,1,153,2026-07-07
1199,1199,1,408,2026-07-07
1200,1200,1,332,2026-07-07
1201,1201,1,297,2026-07-07
1202,1202,1,408,2026-07-07
1203,1203,1,314,2026-07-07
1204,1204,1,350,2026-07-07
1205,1205,1,457,2026-07-07
1206,1206,1,240,2026-07-07
1207,1207,1,303,2026-07-07
1208,1208,1,113,2026-07-07
1209,1209,1,81,2026-07-07
1210,1210,1,415,2026-07-07
1211,1211,1,78,2026-07-07
1212,1212,1,362,2026-07-07
1213,1213,1,341,2026-07-07
1214,1214,1,201,2026-07-07
1215,1215,1,224,2026-07-07
1216,1216,1,173,2026-07-07
1217,1217,1,361,2026-07-07
1218,1218,1,155,2026-07-07
1219,1219,1,395,2026-07-07
1220,1220,1,329,2026-07-07
1221,1221,1,31,2026-07-07
1222,1222,1,154,2026-07-07
1223,1223,1,391,2026-07-07
1224,1224,1,89,2026-07-07
1225,1225,1,247,2026-07-07
1226,1226,1,126,2026-07-07
1227,1227,1,443,2026-07-07
1228,1228,1,82,2026-07-07
1229,1229,1,282,2026-07-07
1230,1230,1,293,2026-07-07
1231,1231,1,55,2026-07-07
1232,1232,1,182,2026-07-07
1233,1233,1,95,2026-07-07
1234,1234,1,280,2026-07-07
1235,1235,1,391,2026-07-07
1236,1236,1,143,2026-07-07
1237,1237,1,458,2026-07-07
1238,1238,1,169,2026-07-07
1239,1239,1,236,2026-07-07
1240,1240,1,289,2026-07-07
1241,1241,1,223,2026-07-07
1242,1242,1,158,2026-07-07
1243,1243,1,205,2026-07-07
1244,1244,1,117,2026-07-07
1245,1245,1,304,2026-07-07
1246,1246,1,109,2026-07-07
1247,1247,1,362,2026-07-07
1248,1248,1,117,2026-07-07
1249,1249,1,211,2026-07-07
1250,1250,1,402,2026-07-07
1251,1251,1,41,2026-07-07
1252,1252,1,75,2026-07-07
1253,1253,1,139,2026-07-07
1254,1254,1,209,2026-07-07
1255,1255,1,104,2026-07-07
1256,1256,1,109,2026-07-07
1257,1257,1,84,2026-07-07
1258,1258,1,163,2026-07-07
1259,1259,1,175,2026-07-07
1260,1260,1,482,2026-07-07
1261,1261,1,440,2026-07-07
1262,1262,1,193,2026-07-07
1263,1263,1,481,2026-07-07
1264,1264,1,286,2026-07-07
1265,1265,1,189,2026-07-07
1266,1266,1,429,2026-07-07
1267,1267,1,489,2026-07-07
1268,1268,1,46,2026-07-07
1269,1269,1,34,2026-07-07
1270,1270,1,64,2026-07-07
1271,1271,1,151,2026-07-07
1272,1272,1,430,2026-07-07
1273,1273,1,199,2026-07-07
1274,1274,1,306,2026-07-07
1275,1275,1,190,2026-07-07
1276,1276,1,481,2026-07-07
1277,1277,1,160,2026-07-07
1278,1278,1,385,2026-07-07
1279,1279,1,275,2026-07-07
1280,1280,1,457,2026-07-07
1281,1281,1,33,2026-07-07
1282,1282,1,292,2026-07-07
1283,1283,1,282,2026-07-07
1284,1284,1,266,2026-07-07
1285,1285,1,321,2026-07-07
1286,1286,1,142,2026-07-07
1287,1287,1,121,2026-07-07
1288,1288,1,330,2026-07-07
1289,1289,1,263,2026-07-07
1290,1290,1,159,2026-07-07
1291,1291,1,165,2026-07-07
1292,1292,1,231,2026-07-07
1293,1293,1,28,2026-07-07
1294,1294,1,142,2026-07-07
1295,1295,1,288,2026-07-07
1296,1296,1,143,2026-07-07
1297,1297,1,350,2026-07-07
1298,1298,1,30,2026-07-07
1299,1299,1,463,2026-07-07
1300,1300,1,30,2026-07-07
1301,1301,1,320,2026-07-07
1302,1302,1,266,2026-07-07
1303,1303,1,290,2026-07-07
1304,1304,1,177,2026-07-07
1305,1305,1,160,2026-07-07
1306,1306,1,24,2026-07-07
1307,1307,1,52,2026-07-07
1308,1308,1,229,2026-07-07
1309,1309,1,215,2026-07-07
1310,1310,1,326,2026-07-07
1311,1311,1,21,2026-07-07
1312,1312,1,278,2026-07-07
1313,1313,1,418,2026-07-07
1314,1314,1,470,2026-07-07
1315,1315,1,348,2026-07-07
1316,1316,1,218,2026-07-07
1317,1317,1,142,2026-07-07
1318,1318,1,287,2026-07-07
1319,1319,1,271,2026-07-07
1320,1320,1,137,2026-07-07
1321,1321,1,283,2026-07-07
1322,1322,1,146,2026-07-07
1323,1323,1,174,2026-07-07
1324,1324,1,133,2026-07-07
1325,1325,1,363,2026-07-07
1326,1326,1,269,2026-07-07
1327,1327,1,134,2026-07-07
1328,1328,1,262,2026-07-07
1329,1329,1,189,2026-07-07
1330,1330,1,18,2026-07-07
1331,1331,1,107,2026-07-07
1332,1332,1,145,2026-07-07
1333,1333,1,245,2026-07-07
1334,1334,1,360,2026-07-07
1335,1335,1,144,2026-07-07
1336,1336,1,419,2026-07-07
1337,1337,1,204,2026-07-07
1338,1338,1,426,2026-07-07
1339,1339,1,306,2026-07-07
1340,1340,1,98,2026-07-07
1341,1341,1,97,2026-07-07
1342,1342,1,138,2026-07-07
1343,1343,1,70,2026-07-07
1344,1344,1,391,2026-07-07
1345,1345,1,41,2026-07-07
1346,1346,1,235,2026-07-07
1347,1347,1,201,2026-07-07
1348,1348,1,286,2026-07-07
1349,1349,1,170,2026-07-07
1350,1350,1,39,2026-07-07
1351,1351,1,202,2026-07-07
1352,1352,1,37,2026-07-07
1353,1353,1,233,2026-07-07
1354,1354,1,445,2026-07-07
1355,1355,1,25,2026-07-07
1356,1356,1,402,2026-07-07
1357,1357,1,169,2026-07-07
1358,1358,1,347,2026-07-07
1359,1359,1,48,2026-07-07
1360,1360,1,394,2026-07-07
1361,1361,1,351,2026-07-07
1362,1362,1,277,2026-07-07
1363,1363,1,269,2026-07-07
1364,1364,1,162,2026-07-07
1365,1365,1,228,2026-07-07
1366,1366,1,278,2026-07-07
1367,1367,1,54,2026-07-07
1368,1368,1,22,2026-07-07
1369,1369,1,420,2026-07-07
1370,1370,1,73,2026-07-07
1371,1371,1,89,2026-07-07
1372,1372,1,397,2026-07-07
1373,1373,1,449,2026-07-07
1374,1374,1,326,2026-07-07
1375,1375,1,15,2026-07-07
1376,1376,1,280,2026-07-07
1377,1377,1,456,2026-07-07
1378,1378,1,37,2026-07-07
1379,1379,1,68,2026-07-07
1380,1380,1,366,2026-07-07
1381,1381,1,330,2026-07-07
1382,1382,1,378,2026-07-07
1383,1383,1,391,2026-07-07
1384,1384,1,353,2026-07-07
1385,1385,1,332,2026-07-07
1386,1386,1,320,2026-07-07
1387,1387,1,481,2026-07-07
1388,1388,1,135,2026-07-07
1389,1389,1,134,2026-07-07
1390,1390,1,440,2026-07-07
1391,1391,1,404,2026-07-07
1392,1392,1,71,2026-07-07
1393,1393,1,45,2026-07-07
1394,1394,1,233,2026-07-07
1395,1395,1,235,2026-07-07
1396,1396,1,372,2026-07-07
1397,1397,1,273,2026-07-07
1398,1398,1,115,2026-07-07
1399,1399,1,352,2026-07-07
1400,1400,1,62,2026-07-07
1401,1401,1,319,2026-07-07
1402,1402,1,123,2026-07-07
1403,1403,1,204,2026-07-07
1404,1404,1,316,2026-07-07
1405,1405,1,491,2026-07-07
1406,1406,1,320,2026-07-07
1407,1407,1,308,2026-07-07
1408,1408,1,489,2026-07-07
1409,1409,1,186,2026-07-07
1410,1410,1,150,2026-07-07
1411,1411,1,465,2026-07-07
1412,1412,1,361,2026-07-07
1413,1413,1,287,2026-07-07
1414,1414,1,106,2026-07-07
1415,1415,1,140,2026-07-07
1416,1416,1,366,2026-07-07
1417,1417,1,95,2026-07-07
1418,1418,1,293,2026-07-07
1419,1419,1,371,2026-07-07
1420,1420,1,184,2026-07-07
1421,1421,1,288,2026-07-07
1422,1422,1,43,2026-07-07
1423,1423,1,144,2026-07-07
1424,1424,1,147,2026-07-07
1425,1425,1,493,2026-07-07
1426,1426,1,145,2026-07-07
1427,1427,1,12,2026-07-07
1428,1428,1,158,2026-07-07
1429,1429,1,352,2026-07-07
1430,1430,1,218,2026-07-07
1431,1431,1,205,2026-07-07
1432,1432,1,244,2026-07-07
1433,1433,1,386,2026-07-07
1434,1434,1,313,2026-07-07
1435,1435,1,265,2026-07-07
1436,1436,1,445,2026-07-07
1437,1437,1,68,2026-07-07
1438,1438,1,328,2026-07-07
1439,1439,1,344,2026-07-07
1440,1440,1,98,2026-07-07
1441,1441,1,115,2026-07-07
1442,1442,1,347,2026-07-07
1443,1443,1,82,2026-07-07
1444,1444,1,363,2026-07-07
1445,1445,1,181,2026-07-07
1446,1446,1,322,2026-07-07
1447,1447,1,495,2026-07-07
1448,1448,1,480,2026-07-07
1449,1449,1,465,2026-07-07
1450,1450,1,331,2026-07-07
1451,1451,1,24,2026-07-07
1452,1452,1,218,2026-07-07
1453,1453,1,207,2026-07-07
1454,1454,1,483,2026-07-07
1455,1455,1,387,2026-07-07
1456,1456,1,402,2026-07-07
1457,1457,1,453,2026-07-07
1458,1458,1,403,2026-07-07
1459,1459,1,159,2026-07-07
1460,1460,1,289,2026-07-07
1461,1461,1,342,2026-07-07
1462,1462,1,496,2026-07-07
1463,1463,1,145,2026-07-07
1464,1464,1,29,2026-07-07
1465,1465,1,434,2026-07-07
1466,1466,1,257,2026-07-07
1467,1467,1,468,2026-07-07
1468,1468,1,140,2026-07-07
1469,1469,1,192,2026-07-07
1470,1470,1,273,2026-07-07
1471,1471,1,343,2026-07-07
1472,1472,1,337,2026-07-07
1473,1473,1,177,2026-07-07
1474,1474,1,358,2026-07-07
1475,1475,1,413,2026-07-07
1476,1476,1,341,2026-07-07
1477,1477,1,233,2026-07-07
1478,1478,1,359,2026-07-07
1479,1479,1,211,2026-07-07
1480,1480,1,50,2026-07-07
1481,1481,1,476,2026-07-07
1482,1482,1,347,2026-07-07
1483,1483,1,381,2026-07-07
1484,1484,1,228,2026-07-07
1485,1485,1,465,2026-07-07
1486,1486,1,250,2026-07-07
1487,1487,1,185,2026-07-07
1488,1488,1,334,2026-07-07
1489,1489,1,166,2026-07-07
1490,1490,1,373,2026-07-07
1491,1491,1,254,2026-07-07
1492,1492,1,121,2026-07-07
1493,1493,1,257,2026-07-07
1494,1494,1,22,2026-07-07
1495,1495,1,176,2026-07-07
1496,1496,1,430,2026-07-07
1497,1497,1,484,2026-07-07
1498,1498,1,256,2026-07-07
1499,1499,1,179,2026-07-07
1500,1500,1,370,2026-07-07
1501,1501,1,300,2026-07-07
1502,1502,1,42,2026-07-07
1503,1503,1,149,2026-07-07
1504,1504,1,229,2026-07-07
1505,1505,1,197,2026-07-07
1506,1506,1,277,2026-07-07
1507,1507,1,435,2026-07-07
1508,1508,1,386,2026-07-07
1509,1509,1,119,2026-07-07
1510,1510,1,410,2026-07-07
1511,1511,1,216,2026-07-07
1512,1512,1,477,2026-07-07
1513,1513,1,428,2026-07-07
1514,1514,1,194,2026-07-07
1515,1515,1,271,2026-07-07
1516,1516,1,377,2026-07-07
1517,1517,1,231,2026-07-07
1518,1518,1,413,2026-07-07
1519,1519,1,294,2026-07-07
1520,1520,1,87,2026-07-07
1521,1521,1,486,2026-07-07
1522,1522,1,81,2026-07-07
1523,1523,1,364,2026-07-07
1524,1524,1,175,2026-07-07
1525,1525,1,487,2026-07-07
1526,1526,1,162,2026-07-07
1527,1527,1,92,2026-07-07
1528,1528,1,362,2026-07-07
1529,1529,1,425,2026-07-07
1530,1530,1,215,2026-07-07
1531,1531,1,99,2026-07-07
1532,1532,1,215,2026-07-07
1533,1533,1,354,2026-07-07
1534,1534,1,61,2026-07-07
1535,1535,1,437,2026-07-07
1536,1536,1,380,2026-07-07
1537,1537,1,335,2026-07-07
1538,1538,1,378,2026-07-07
1539,1539,1,114,2026-07-07
1540,1540,1,88,2026-07-07
1541,1541,1,294,2026-07-07
1542,1542,1,351,2026-07-07
1543,1543,1,222,2026-07-07
1544,1544,1,128,2026-07-07
1545,1545,1,119,2026-07-07
1546,1546,1,301,2026-07-07
1547,1547,1,123,2026-07-07
1548,1548,1,300,2026-07-07
1549,1549,1,450,2026-07-07
1550,1550,1,263,2026-07-07
1551,1551,1,85,2026-07-07
1552,1552,1,360,2026-07-07
1553,1553,1,255,2026-07-07
1554,1554,1,244,2026-07-07
1555,1555,1,484,2026-07-07
1556,1556,1,109,2026-07-07
1557,1557,1,468,2026-07-07
1558,1558,1,382,2026-07-07
1559,1559,1,78,2026-07-07
1560,1560,1,405,2026-07-07
1561,1561,1,162,2026-07-07
1562,1562,1,272,2026-07-07
1563,1563,1,150,2026-07-07
1564,1564,1,305,2026-07-07
1565,1565,1,264,2026-07-07
1566,1566,1,344,2026-07-07
1567,1567,1,338,2026-07-07
1568,1568,1,224,2026-07-07
1569,1569,1,79,2026-07-07
1570,1570,1,259,2026-07-07
1571,1571,1,55,2026-07-07
1572,1572,1,439,2026-07-07
1573,1573,1,144,2026-07-07
1574,1574,1,11,2026-07-07
1575,1575,1,54,2026-07-07
1576,1576,1,204,2026-07-07
1577,1577,1,422,2026-07-07
1578,1578,1,459,2026-07-07
1579,1579,1,320,2026-07-07
1580,1580,1,15,2026-07-07
1581,1581,1,100,2026-07-07
1582,1582,1,223,2026-07-07
1583,1583,1,308,2026-07-07
1584,1584,1,337,2026-07-07
1585,1585,1,18,2026-07-07
1586,1586,1,259,2026-07-07
1587,1587,1,455,2026-07-07
1588,1588,1,210,2026-07-07
1589,1589,1,64,2026-07-07
1590,1590,1,494,2026-07-07
1591,1591,1,281,2026-07-07
1592,1592,1,261,2026-07-07
1593,1593,1,337,2026-07-07
1594,1594,1,315,2026-07-07
1595,1595,1,320,2026-07-07
1596,1596,1,380,2026-07-07
1597,1597,1,432,2026-07-07
1598,1598,1,297,2026-07-07
1599,1599,1,89,2026-07-07
1600,1600,1,394,2026-07-07
1601,1601,1,119,2026-07-07
1602,1602,1,366,2026-07-07
1603,1603,1,428,2026-07-07
1604,1604,1,348,2026-07-07
1605,1605,1,226,2026-07-07
1606,1606,1,338,2026-07-07
1607,1607,1,405,2026-07-07
1608,1608,1,80,2026-07-07
1609,1609,1,489,2026-07-07
1610,1610,1,407,2026-07-07
1611,1611,1,136,2026-07-07
1612,1612,1,215,2026-07-07
1613,1613,1,487,2026-07-07
1614,1614,1,19,2026-07-07
1615,1615,1,68,2026-07-07
1616,1616,1,365,2026-07-07
1617,1617,1,307,2026-07-07
1618,1618,1,290,2026-07-07
1619,1619,1,441,2026-07-07
1620,1620,1,290,2026-07-07
1621,1621,1,80,2026-07-07
1622,1622,1,477,2026-07-07
1623,1623,1,189,2026-07-07
1624,1624,1,429,2026-07-07
1625,1625,1,362,2026-07-07
1626,1626,1,423,2026-07-07
1627,1627,1,478,2026-07-07
1628,1628,1,53,2026-07-07
1629,1629,1,464,2026-07-07
1630,1630,1,291,2026-07-07
1631,1631,1,487,2026-07-07
1632,1632,1,351,2026-07-07
1633,1633,1,413,2026-07-07
1634,1634,1,346,2026-07-07
1635,1635,1,465,2026-07-07
1636,1636,1,120,2026-07-07
1637,1637,1,196,2026-07-07
1638,1638,1,21,2026-07-07
1639,1639,1,345,2026-07-07
1640,1640,1,338,2026-07-07
1641,1641,1,168,2026-07-07
1642,1642,1,11,2026-07-07
1643,1643,1,73,2026-07-07
1644,1644,1,149,2026-07-07
1645,1645,1,277,2026-07-07
1646,1646,1,382,2026-07-07
1647,1647,1,272,2026-07-07
1648,1648,1,285,2026-07-07
1649,1649,1,448,2026-07-07
1650,1650,1,290,2026-07-07
1651,1651,1,130,2026-07-07
1652,1652,1,435,2026-07-07
1653,1653,1,489,2026-07-07
1654,1654,1,25,2026-07-07
1655,1655,1,69,2026-07-07
1656,1656,1,455,2026-07-07
1657,1657,1,48,2026-07-07
1658,1658,1,442,2026-07-07
1659,1659,1,261,2026-07-07
1660,1660,1,386,2026-07-07
1661,1661,1,203,2026-07-07
1662,1662,1,158,2026-07-07
1663,1663,1,122,2026-07-07
1664,1664,1,320,2026-07-07
1665,1665,1,420,2026-07-07
1666,1666,1,237,2026-07-07
1667,1667,1,306,2026-07-07
1668,1668,1,138,2026-07-07
1669,1669,1,291,2026-07-07
1670,1670,1,441,2026-07-07
1671,1671,1,496,2026-07-07
1672,1672,1,473,2026-07-07
1673,1673,1,131,2026-07-07
1674,1674,1,30,2026-07-07
1675,1675,1,257,2026-07-07
1676,1676,1,137,2026-07-07
1677,1677,1,185,2026-07-07
1678,1678,1,307,2026-07-07
1679,1679,1,70,2026-07-07
1680,1680,1,313,2026-07-07
1681,1681,1,362,2026-07-07
1682,1682,1,127,2026-07-07
1683,1683,1,99,2026-07-07
1684,1684,1,132,2026-07-07
1685,1685,1,58,2026-07-07
1686,1686,1,254,2026-07-07
1687,1687,1,108,2026-07-07
1688,1688,1,30,2026-07-07
1689,1689,1,435,2026-07-07
1690,1690,1,82,2026-07-07
1691,1691,1,337,2026-07-07
1692,1692,1,61,2026-07-07
1693,1693,1,294,2026-07-07
1694,1694,1,46,2026-07-07
1695,1695,1,491,2026-07-07
1696,1696,1,163,2026-07-07
1697,1697,1,222,2026-07-07
1698,1698,1,349,2026-07-07
1699,1699,1,258,2026-07-07
1700,1700,1,251,2026-07-07
1701,1701,1,120,2026-07-07
1702,1702,1,70,2026-07-07
1703,1703,1,92,2026-07-07
1704,1704,1,358,2026-07-07
1705,1705,1,100,2026-07-07
1706,1706,1,290,2026-07-07
1707,1707,1,255,2026-07-07
1708,1708,1,416,2026-07-07
1709,1709,1,153,2026-07-07
1710,1710,1,111,2026-07-07
1711,1711,1,467,2026-07-07
1712,1712,1,354,2026-07-07
1713,1713,1,157,2026-07-07
1714,1714,1,354,2026-07-07
1715,1715,1,439,2026-07-07
1716,1716,1,281,2026-07-07
1717,1717,1,431,2026-07-07
1718,1718,1,229,2026-07-07
1719,1719,1,193,2026-07-07
1720,1720,1,350,2026-07-07
1721,1721,1,123,2026-07-07
1722,1722,1,339,2026-07-07
1723,1723,1,464,2026-07-07
1724,1724,1,25,2026-07-07
1725,1725,1,420,2026-07-07
1726,1726,1,189,2026-07-07
1727,1727,1,486,2026-07-07
1728,1728,1,478,2026-07-07
1729,1729,1,386,2026-07-07
1730,1730,1,404,2026-07-07
1731,1731,1,53,2026-07-07
1732,1732,1,33,2026-07-07
1733,1733,1,153,2026-07-07
1734,1734,1,402,2026-07-07
1735,1735,1,459,2026-07-07
1736,1736,1,303,2026-07-07
1737,1737,1,458,2026-07-07
1738,1738,1,271,2026-07-07
1739,1739,1,118,2026-07-07
1740,1740,1,216,2026-07-07
1741,1741,1,463,2026-07-07
1742,1742,1,319,2026-07-07
1743,1743,1,159,2026-07-07
1744,1744,1,391,2026-07-07
1745,1745,1,484,2026-07-07
1746,1746,1,353,2026-07-07
1747,1747,1,161,2026-07-07
1748,1748,1,271,2026-07-07
1749,1749,1,353,2026-07-07
1750,1750,1,165,2026-07-07
1751,1751,1,74,2026-07-07
1752,1752,1,154,2026-07-07
1753,1753,1,465,2026-07-07
1754,1754,1,261,2026-07-07
1755,1755,1,327,2026-07-07
1756,1756,1,320,2026-07-07
1757,1757,1,213,2026-07-07
1758,1758,1,28,2026-07-07
